thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
163,0,163,[np.float64(-0.30972222222222223)],[np.float64(0.39861111111111114)],[1],[0],[0],[1.1173220999917248],['Target'],163,0,163,0,285.5316060000041,,10,285.5166518000042,285.5316060000041,285.5316060000041,0.016412999990279786,286.6341084000014,[np.float64(-0.30972222222222223)],[np.float64(0.39861111111111114)],[1],[0],[0],[1.1173220999917248],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
164,0,164,[np.float64(0.4861111111111111)],[np.float64(-0.15555555555555556)],[1],[0],[0],[1.707197099996847],['Target'],164,0,164,0,286.6644133999944,,5,286.6440166999964,286.6644133999944,286.6644133999944,0.009793100005481392,288.3513485000003,[np.float64(0.4861111111111111)],[np.float64(-0.15555555555555556)],[1],[0],[0],[1.707197099996847],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
165,0,165,[np.float64(0.15555555555555556)],[np.float64(-0.15555555555555556)],[1],[0],[0],[1.6632010999892373],['Target'],165,0,165,0,288.38116429999354,,10,288.3690945999988,288.38116429999354,288.38116429999354,0.01765480000176467,290.0324408000015,[np.float64(0.15555555555555556)],[np.float64(-0.15555555555555556)],[1],[0],[0],[1.6632010999892373],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
166,0,166,"[np.float64(0.15694444444444444), np.float64(0.19027777777777777)]","[np.float64(0.006944444444444444), np.float64(0.018055555555555554)]","[1, 1]","[0, 0]","[0, 0]","[1.2151884999912, 4.782833799996297]","[None, 'Target']",166,0,166,0,290.0635329999932,,10,290.0503166999988,290.0635329999932,290.0635329999932,0.017775899992557243,294.83328710000205,"[np.float64(0.15694444444444444), np.float64(0.19027777777777777)]","[np.float64(0.006944444444444444), np.float64(0.018055555555555554)]","[1, 1]","[0, 0]","[0, 0]","[1.2151884999912, 4.782833799996297]","[None, 'Target']",ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
167,0,167,[np.float64(0.30694444444444446)],[np.float64(-0.09583333333333334)],[1],[0],[0],[1.4407428000122309],['Target'],167,0,167,0,294.86361259999103,,5,294.8424803999951,294.86361259999103,294.86361259999103,0.009057200004463084,296.28338349999103,[np.float64(0.30694444444444446)],[np.float64(-0.09583333333333334)],[1],[0],[0],[1.4407428000122309],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
168,0,168,[np.float64(-0.10833333333333334)],[np.float64(0.05416666666666667)],[1],[0],[0],[2.2305900000064867],['Target'],168,0,168,0,296.3128616000031,,10,296.301899099999,296.3128616000031,296.3128616000031,0.01841720000084024,298.53262909999467,[np.float64(-0.10833333333333334)],[np.float64(0.05416666666666667)],[1],[0],[0],[2.2305900000064867],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
169,0,169,[np.float64(-0.22777777777777777)],[np.float64(0.46111111111111114)],[1],[0],[0],[9.674198300010175],['Target'],169,0,169,0,298.5640352999908,,5,298.5415223000018,298.5640352999908,298.5640352999908,0.00877270000637509,308.21585269999923,[np.float64(-0.22777777777777777)],[np.float64(0.46111111111111114)],[1],[0],[0],[9.674198300010175],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
170,0,170,[np.float64(-0.3)],[np.float64(-0.25833333333333336)],[1],[0],[0],[1.8213303000084125],['Target'],170,0,170,0,308.2456444999989,,5,308.225425800003,308.2456444999989,308.2456444999989,0.009479800006374717,310.0468849000026,[np.float64(-0.3)],[np.float64(-0.25833333333333336)],[1],[0],[0],[1.8213303000084125],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
171,0,171,[np.float64(-0.4)],[np.float64(0.42916666666666664)],[1],[0],[0],[1.616860699999961],['Target'],171,0,171,0,310.0793574999989,,10,310.06379719999677,310.0793574999989,310.0793574999989,0.016830900000059046,311.6807922000007,[np.float64(-0.4)],[np.float64(0.42916666666666664)],[1],[0],[0],[1.616860699999961],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
172,0,172,"[np.float64(-0.45555555555555555), np.float64(-0.4375)]","[np.float64(0.12638888888888888), np.float64(0.13333333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.1632257000019308, 1.8458454000065103]","[None, 'Target']",172,0,172,0,311.72891409999283,,10,311.7014371999976,311.72891409999283,311.72891409999283,0.020530499998130836,313.54742099999567,"[np.float64(-0.45555555555555555), np.float64(-0.4375)]","[np.float64(0.12638888888888888), np.float64(0.13333333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.1632257000019308, 1.8458454000065103]","[None, 'Target']",ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
173,0,173,[np.float64(-0.041666666666666664)],[np.float64(-0.08055555555555556)],[1],[0],[0],[1.731893999996828],['Target'],173,0,173,0,313.5782201999973,,10,313.56536219999543,313.5782201999973,313.5782201999973,0.017802900008973666,315.2973881999933,[np.float64(-0.041666666666666664)],[np.float64(-0.08055555555555556)],[1],[0],[0],[1.731893999996828],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
174,0,174,[np.float64(-0.018055555555555554)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.341384300001664],['Target'],174,0,174,0,315.32817959999375,,5,315.3057085000037,315.32817959999375,315.32817959999375,0.008215399997425266,316.6472322000045,[np.float64(-0.018055555555555554)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.341384300001664],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
175,0,175,[np.float64(0.3680555555555556)],[np.float64(0.2972222222222222)],[1],[0],[0],[1.224805899997591],['Target'],175,0,175,0,316.67792519999784,,5,316.6557746000035,316.67792519999784,316.67792519999784,0.008451399990008213,317.8807267999946,[np.float64(0.3680555555555556)],[np.float64(0.2972222222222222)],[1],[0],[0],[1.224805899997591],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
176,0,176,[np.float64(0.17916666666666667)],[np.float64(-0.044444444444444446)],[1],[0],[0],[1.098562099999981],['Target'],176,0,176,0,317.9122289999941,,10,317.8989780999982,317.9122289999941,317.9122289999941,0.01812209999479819,318.99767489999067,[np.float64(0.17916666666666667)],[np.float64(-0.044444444444444446)],[1],[0],[0],[1.098562099999981],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
177,0,177,[np.float64(-0.020833333333333332)],[np.float64(-0.35138888888888886)],[1],[0],[0],[1.6798033000086434],['Target'],177,0,177,0,319.0274627000035,,10,319.01667969999835,319.0274627000035,319.0274627000035,0.018800400008331053,320.6966198000009,[np.float64(-0.020833333333333332)],[np.float64(-0.35138888888888886)],[1],[0],[0],[1.6798033000086434],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
178,0,178,[np.float64(-0.0625)],[np.float64(-0.14444444444444443)],[1],[0],[0],[1.1636561999912374],['Target'],178,0,178,0,320.7270595000009,,10,320.71524989999307,320.7270595000009,320.7270595000009,0.018515200004912913,321.8790391999937,[np.float64(-0.0625)],[np.float64(-0.14444444444444443)],[1],[0],[0],[1.1636561999912374],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
179,0,179,[np.float64(0.13194444444444445)],[np.float64(-0.2847222222222222)],[1],[0],[0],[1.71643669999321],['Target'],179,0,179,0,321.9105666999967,,10,321.89607790000446,321.9105666999967,321.9105666999967,0.016917400003876537,323.6126421999943,[np.float64(0.13194444444444445)],[np.float64(-0.2847222222222222)],[1],[0],[0],[1.71643669999321],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
180,0,180,[np.float64(0.22777777777777777)],[np.float64(-0.30277777777777776)],[1],[0],[0],[0.8181256999960169],['Target'],180,0,180,0,323.644650599992,,10,323.6291624000005,323.644650599992,323.644650599992,0.016421799999079667,324.44741720000457,[np.float64(0.22777777777777777)],[np.float64(-0.30277777777777776)],[1],[0],[0],[0.8181256999960169],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
181,0,181,[np.float64(0.35833333333333334)],[np.float64(0.08194444444444444)],[1],[0],[0],[1.5483638000005158],['Target'],181,0,181,0,324.4772604000027,,10,324.46389980000095,324.4772604000027,324.4772604000027,0.016385500013711862,326.01239079999505,[np.float64(0.35833333333333334)],[np.float64(0.08194444444444444)],[1],[0],[0],[1.5483638000005158],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
182,0,182,[np.float64(-0.25833333333333336)],[np.float64(-0.04861111111111111)],[1],[0],[0],[1.433662599985837],['Target'],182,0,182,0,326.04448460000276,,10,326.0296205999912,326.04448460000276,326.04448460000276,0.017130799998994917,327.46341749999556,[np.float64(-0.25833333333333336)],[np.float64(-0.04861111111111111)],[1],[0],[0],[1.433662599985837],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
183,0,183,[np.float64(0.027777777777777776)],[np.float64(-0.12916666666666668)],[1],[0],[0],[2.56501949999074],['Target'],183,0,183,0,327.4933680999966,,10,327.4811924999958,327.4933680999966,327.4933680999966,0.017659499993897043,330.04634659999283,[np.float64(0.027777777777777776)],[np.float64(-0.12916666666666668)],[1],[0],[0],[2.56501949999074],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
184,0,184,"[np.float64(-0.36944444444444446), np.float64(-0.3972222222222222)]","[np.float64(0.34444444444444444), np.float64(0.37222222222222223)]","[1, 1]","[0, 0]","[0, 0]","[2.230802899997798, 4.414258500008145]","[None, 'Target']",184,0,184,0,330.07690519999596,,10,330.0644470999978,330.07690519999596,330.07690519999596,0.017983400000957772,334.47884650000196,"[np.float64(-0.36944444444444446), np.float64(-0.3972222222222222)]","[np.float64(0.34444444444444444), np.float64(0.37222222222222223)]","[1, 1]","[0, 0]","[0, 0]","[2.230802899997798, 4.414258500008145]","[None, 'Target']",ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
185,0,185,[np.float64(-0.4930555555555556)],[np.float64(-0.1)],[1],[0],[0],[1.632143000009819],['Target'],185,0,185,0,334.5098530999967,,10,334.4960243999958,334.5098530999967,334.5098530999967,0.017040300008375198,336.12832639999397,[np.float64(-0.4930555555555556)],[np.float64(-0.1)],[1],[0],[0],[1.632143000009819],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
186,0,186,[np.float64(0.10416666666666667)],[np.float64(-0.43194444444444446)],[1],[0],[0],[1.2745050999947125],['Target'],186,0,186,0,336.1597494000016,,5,336.1369798999949,336.1597494000016,336.1597494000016,0.008554400003049523,337.4116323999915,[np.float64(0.10416666666666667)],[np.float64(-0.43194444444444446)],[1],[0],[0],[1.2745050999947125],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
187,0,187,[np.float64(0.14305555555555555)],[np.float64(-0.175)],[1],[0],[0],[1.2140647999913199],['Target'],187,0,187,0,337.44259829999646,,10,337.43069199999445,337.44259829999646,337.44259829999646,0.018972000005305745,338.6449064000044,[np.float64(0.14305555555555555)],[np.float64(-0.175)],[1],[0],[0],[1.2140647999913199],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
188,0,188,[np.float64(-0.22361111111111112)],[np.float64(-0.4736111111111111)],[1],[0],[0],[2.407409799998277],['Target'],188,0,188,0,338.67640989999927,,5,338.6541305999999,338.67640989999927,338.67640989999927,0.009122899995418265,341.06166399999347,[np.float64(-0.22361111111111112)],[np.float64(-0.4736111111111111)],[1],[0],[0],[2.407409799998277],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
189,0,189,[np.float64(0.0875)],[np.float64(-0.15416666666666667)],[1],[0],[0],[1.2319043000024976],['Target'],189,0,189,0,341.09257769999385,,10,341.0789503999986,341.09257769999385,341.09257769999385,0.01720870001008734,342.31098439999914,[np.float64(0.0875)],[np.float64(-0.15416666666666667)],[1],[0],[0],[1.2319043000024976],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
190,0,190,[np.float64(-0.13055555555555556)],[np.float64(-0.2361111111111111)],[1],[0],[0],[1.2485547000105726],['Target'],190,0,190,0,342.3431309000007,,10,342.3285671999911,342.3431309000007,342.3431309000007,0.01748589999624528,343.5772585999948,[np.float64(-0.13055555555555556)],[np.float64(-0.2361111111111111)],[1],[0],[0],[1.2485547000105726],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
191,0,191,"[np.float64(-0.16666666666666666), np.float64(-0.1597222222222222)]","[np.float64(0.16805555555555557), np.float64(0.18611111111111112)]","[1, 1]","[0, 0]","[0, 0]","[1.3312308000022313, 1.9471234999946319]","[None, 'Target']",191,0,191,0,343.60830920000444,,10,343.5967582000012,343.60830920000444,343.60830920000444,0.0193825000023935,345.54401979999966,"[np.float64(-0.16666666666666666), np.float64(-0.1597222222222222)]","[np.float64(0.16805555555555557), np.float64(0.18611111111111112)]","[1, 1]","[0, 0]","[0, 0]","[1.3312308000022313, 1.9471234999946319]","[None, 'Target']",ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
192,0,192,"[np.float64(0.15694444444444444), np.float64(0.11805555555555555), np.float64(0.1125), np.float64(0.12777777777777777)]","[np.float64(0.4388888888888889), np.float64(0.4388888888888889), np.float64(0.45555555555555555), np.float64(0.4513888888888889)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.2735152000095695, 1.7569966000010027, 2.423595900007058, 2.990750199998729]","[None, None, None, 'Target']",192,0,192,0,345.57552399999986,,5,345.553361600003,345.57552399999986,345.57552399999986,0.009216500009642914,348.54424049999216,"[np.float64(0.15694444444444444), np.float64(0.11805555555555555), np.float64(0.1125), np.float64(0.12777777777777777)]","[np.float64(0.4388888888888889), np.float64(0.4388888888888889), np.float64(0.45555555555555555), np.float64(0.4513888888888889)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.2735152000095695, 1.7569966000010027, 2.423595900007058, 2.990750199998729]","[None, None, None, 'Target']",ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
193,0,193,"[np.float64(0.2652777777777778), np.float64(0.2763888888888889)]","[np.float64(0.30833333333333335), np.float64(0.30694444444444446)]","[1, 1]","[0, 0]","[0, 0]","[0.9072594999888679, 1.5235579000000143]","[None, 'Target']",193,0,193,0,348.57569240000157,,5,348.5534418000025,348.57569240000157,348.57569240000157,0.009065599995665252,350.07713449999574,"[np.float64(0.2652777777777778), np.float64(0.2763888888888889)]","[np.float64(0.30833333333333335), np.float64(0.30694444444444446)]","[1, 1]","[0, 0]","[0, 0]","[0.9072594999888679, 1.5235579000000143]","[None, 'Target']",ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
194,0,194,"[np.float64(-0.45416666666666666), np.float64(-0.475)]","[np.float64(0.13194444444444445), np.float64(0.12083333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.4886389000021154, 2.2221905999904266]","[None, 'Target']",194,0,194,0,350.10814309999114,,5,350.0872765999957,350.10814309999114,350.10814309999114,0.010030100005678833,352.30961260000186,"[np.float64(-0.45416666666666666), np.float64(-0.475)]","[np.float64(0.13194444444444445), np.float64(0.12083333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.4886389000021154, 2.2221905999904266]","[None, 'Target']",ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
195,0,195,"[np.float64(-0.3958333333333333), np.float64(-0.3611111111111111)]","[np.float64(0.45), np.float64(0.4638888888888889)]","[1, 1]","[0, 0]","[0, 0]","[2.0122521000012057, 2.564444399991771]","[None, 'Target']",195,0,195,0,352.3404909999954,,10,352.3303997000039,352.3404909999954,352.3404909999954,0.02065799999400042,354.8949816999957,"[np.float64(-0.3958333333333333), np.float64(-0.3611111111111111)]","[np.float64(0.45), np.float64(0.4638888888888889)]","[1, 1]","[0, 0]","[0, 0]","[2.0122521000012057, 2.564444399991771]","[None, 'Target']",ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
196,0,196,[np.float64(-0.42777777777777776)],[np.float64(-0.1111111111111111)],[1],[0],[0],[1.481008999995538],['Target'],196,0,196,0,354.9237523999909,,10,354.9128917999915,354.9237523999909,354.9237523999909,0.017765399999916553,356.39403609999863,[np.float64(-0.42777777777777776)],[np.float64(-0.1111111111111111)],[1],[0],[0],[1.481008999995538],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
197,0,197,[np.float64(-0.3472222222222222)],[np.float64(0.1375)],[1],[0],[0],[1.1413234999927226],['Target'],197,0,197,0,356.4246956999996,,5,356.4026622999954,356.4246956999996,356.4246956999996,0.008509999999660067,357.54411649999383,[np.float64(-0.3472222222222222)],[np.float64(0.1375)],[1],[0],[0],[1.1413234999927226],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
198,0,198,[np.float64(-0.06111111111111111)],[np.float64(-0.4513888888888889)],[1],[0],[0],[2.1229906999942614],['Target'],198,0,198,0,357.5738238000049,,5,357.5528245000023,357.5738238000049,357.5738238000049,0.0086178000055952,359.6759456,[np.float64(-0.06111111111111111)],[np.float64(-0.4513888888888889)],[1],[0],[0],[2.1229906999942614],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
199,0,199,[np.float64(0.027777777777777776)],[np.float64(-0.13472222222222222)],[1],[0],[0],[1.3166354999993928],['Target'],199,0,199,0,359.70703779999167,,10,359.6930160999909,359.70703779999167,359.70703779999167,0.016992999997455627,361.0097798999923,[np.float64(0.027777777777777776)],[np.float64(-0.13472222222222222)],[1],[0],[0],[1.3166354999993928],['Target'],ONE,001,2025-10-01_18h55.48.280,Visual Search Experiment,,2025.1.1,59.959191773962175,2025-10-01 18h55.57.285501 +0530,
