thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
116,0,116,[np.float64(-0.4597222222222222)],[np.float64(-0.14444444444444443)],[1],[0],[0],[1.4743668000010075],['Target'],116,0,116,0,188.3144672999988,,10,188.29139769999892,188.3144672999988,188.3144672999988,0.024675300002854783,189.7659266999981,[np.float64(-0.4597222222222222)],[np.float64(-0.14444444444444443)],[1],[0],[0],[1.4743668000010075],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
117,0,117,"[np.float64(-0.36944444444444446), np.float64(-0.37083333333333335)]","[np.float64(0.4888888888888889), np.float64(0.46805555555555556)]","[1, 1]","[0, 0]","[0, 0]","[2.072951000001922, 2.8049508000040078]","[None, 'Target']",117,0,117,0,189.79720899999666,,5,189.77657469999394,189.79720899999666,189.79720899999666,0.010528899998462293,192.58169349999662,"[np.float64(-0.36944444444444446), np.float64(-0.37083333333333335)]","[np.float64(0.4888888888888889), np.float64(0.46805555555555556)]","[1, 1]","[0, 0]","[0, 0]","[2.072951000001922, 2.8049508000040078]","[None, 'Target']",FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
118,0,118,[np.float64(0.08194444444444444)],[np.float64(0.4305555555555556)],[1],[0],[0],[1.0582720000020345],['Target'],118,0,118,0,192.63006299999688,,10,192.60664189999807,192.63006299999688,192.63006299999688,0.024811100003717,193.6650637999992,[np.float64(0.08194444444444444)],[np.float64(0.4305555555555556)],[1],[0],[0],[1.0582720000020345],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
119,0,119,"[np.float64(0.2611111111111111), np.float64(0.2652777777777778)]","[np.float64(0.31527777777777777), np.float64(0.3194444444444444)]","[1, 1]","[0, 0]","[0, 0]","[0.9804103000060422, 1.7699095000061789]","[None, 'Target']",119,0,119,0,193.6963764999964,,10,193.68450269999448,193.6963764999964,193.6963764999964,0.01933870000357274,195.4546046999967,"[np.float64(0.2611111111111111), np.float64(0.2652777777777778)]","[np.float64(0.31527777777777777), np.float64(0.3194444444444444)]","[1, 1]","[0, 0]","[0, 0]","[0.9804103000060422, 1.7699095000061789]","[None, 'Target']",FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
120,0,120,[np.float64(-0.1875)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.1339347000030102],['Target'],120,0,120,0,195.497128899995,,10,195.4817541999946,195.497128899995,195.497128899995,0.027002100003301166,196.61583439999959,[np.float64(-0.1875)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.1339347000030102],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
121,0,121,[np.float64(0.45416666666666666)],[np.float64(0.20694444444444443)],[1],[0],[0],[1.155790500000876],['Target'],121,0,121,0,196.6462709999978,,5,196.62602250000054,196.6462709999978,196.6462709999978,0.010095099998579826,197.78197469999577,[np.float64(0.45416666666666666)],[np.float64(0.20694444444444443)],[1],[0],[0],[1.155790500000876],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
122,0,122,[np.float64(0.07361111111111111)],[np.float64(-0.12638888888888888)],[1],[0],[0],[1.8488672000021324],['Target'],122,0,122,0,197.81267110000044,,10,197.79952709999634,197.81267110000044,197.81267110000044,0.017467999998189043,199.64857299999858,[np.float64(0.07361111111111111)],[np.float64(-0.12638888888888888)],[1],[0],[0],[1.8488672000021324],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
123,0,123,[np.float64(-0.3819444444444444)],[np.float64(-0.49027777777777776)],[1],[0],[0],[1.721828399997321],['Target'],123,0,123,0,199.67952119999973,,5,199.6601759999976,199.67952119999973,199.67952119999973,0.011484599999675993,201.38217639999493,[np.float64(-0.3819444444444444)],[np.float64(-0.49027777777777776)],[1],[0],[0],[1.721828399997321],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
124,0,124,"[np.float64(-0.26805555555555555), np.float64(-0.25416666666666665)]","[np.float64(-0.05416666666666667), np.float64(-0.06527777777777778)]","[1, 1]","[0, 0]","[0, 0]","[1.0543159000008018, 1.9366988999972818]","[None, 'Target']",124,0,124,0,201.41400459999568,,5,201.39382230000047,201.41400459999568,201.41400459999568,0.011544900000444613,203.330658699997,"[np.float64(-0.26805555555555555), np.float64(-0.25416666666666665)]","[np.float64(-0.05416666666666667), np.float64(-0.06527777777777778)]","[1, 1]","[0, 0]","[0, 0]","[1.0543159000008018, 1.9366988999972818]","[None, 'Target']",FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
125,0,125,"[np.float64(-0.25), np.float64(-0.24444444444444444)]","[np.float64(0.3194444444444444), np.float64(0.32083333333333336)]","[1, 1]","[0, 0]","[0, 0]","[1.5641233999995166, 2.596720400004415]","[None, 'Target']",125,0,125,0,203.36203009999736,,10,203.35019479999755,203.36203009999736,203.36203009999736,0.01932459999807179,205.94709189999412,"[np.float64(-0.25), np.float64(-0.24444444444444444)]","[np.float64(0.3194444444444444), np.float64(0.32083333333333336)]","[1, 1]","[0, 0]","[0, 0]","[1.5641233999995166, 2.596720400004415]","[None, 'Target']",FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
126,0,126,[np.float64(0.3416666666666667)],[np.float64(-0.006944444444444444)],[1],[0],[0],[1.5151583000042592],['Target'],126,0,126,0,205.97863009999855,,10,205.9664843999999,205.97863009999855,205.97863009999855,0.019141700002364814,207.48178429999825,[np.float64(0.3416666666666667)],[np.float64(-0.006944444444444444)],[1],[0],[0],[1.5151583000042592],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
127,0,127,[np.float64(0.4263888888888889)],[np.float64(0.37916666666666665)],[1],[0],[0],[1.6402817999987747],['Target'],127,0,127,0,207.52916919999552,,10,207.50783809999848,207.52916919999552,207.52916919999552,0.02594130000215955,209.14833499999804,[np.float64(0.4263888888888889)],[np.float64(0.37916666666666665)],[1],[0],[0],[1.6402817999987747],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
128,0,128,[np.float64(0.22916666666666666)],[np.float64(-0.25555555555555554)],[1],[0],[0],[2.1566931000052136],['Target'],128,0,128,0,209.17786949999572,,5,209.1578395999968,209.17786949999572,209.17786949999572,0.009405099997820798,211.31467809999594,[np.float64(0.22916666666666666)],[np.float64(-0.25555555555555554)],[1],[0],[0],[2.1566931000052136],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
129,0,129,[np.float64(0.4388888888888889)],[np.float64(0.08194444444444444)],[1],[0],[0],[1.2916445000009844],['Target'],129,0,129,0,211.36231029999908,,10,211.33906019999995,211.36231029999908,211.36231029999908,0.024292300004162826,212.63087489999452,[np.float64(0.4388888888888889)],[np.float64(0.08194444444444444)],[1],[0],[0],[1.2916445000009844],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
130,0,130,[np.float64(-0.40694444444444444)],[np.float64(-0.1111111111111111)],[1],[0],[0],[1.4548906000054558],['Target'],130,0,130,0,212.66164719999506,,5,212.64269199999399,212.66164719999506,212.66164719999506,0.011703799995302688,214.09775219999574,[np.float64(-0.40694444444444444)],[np.float64(-0.1111111111111111)],[1],[0],[0],[1.4548906000054558],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
131,0,131,[np.float64(0.12638888888888888)],[np.float64(-0.21388888888888888)],[1],[0],[0],[1.1555455999987316],['Target'],131,0,131,0,214.14548359999753,,10,214.12416780000058,214.14548359999753,214.14548359999753,0.02632650000305148,215.27986899999814,[np.float64(0.12638888888888888)],[np.float64(-0.21388888888888888)],[1],[0],[0],[1.1555455999987316],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
132,0,132,[np.float64(-0.2013888888888889)],[np.float64(0.14722222222222223)],[1],[0],[0],[1.1814902000041911],['Target'],132,0,132,0,215.31106799999543,,10,215.2988944999961,215.31106799999543,215.31106799999543,0.018925899996247608,216.48053849999997,[np.float64(-0.2013888888888889)],[np.float64(0.14722222222222223)],[1],[0],[0],[1.1814902000041911],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
133,0,133,[np.float64(0.18888888888888888)],[np.float64(0.19027777777777777)],[1],[0],[0],[1.9501108000040404],['Target'],133,0,133,0,216.51107239999692,,10,216.49758189999557,216.51107239999692,216.51107239999692,0.01692439999897033,218.4478583999953,[np.float64(0.18888888888888888)],[np.float64(0.19027777777777777)],[1],[0],[0],[1.9501108000040404],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
134,0,134,[np.float64(0.4527777777777778)],[np.float64(-0.2916666666666667)],[1],[0],[0],[1.7039480000021285],['Target'],134,0,134,0,218.47758969999995,,5,218.4591287000003,218.47758969999995,218.47758969999995,0.011126700002932921,220.16322199999559,[np.float64(0.4527777777777778)],[np.float64(-0.2916666666666667)],[1],[0],[0],[1.7039480000021285],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
135,0,135,[np.float64(0.15)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.729763899995305],['Target'],135,0,135,0,220.1935106999954,,10,220.1834108999974,220.1935106999954,220.1935106999954,0.020104999995965045,221.91331340000033,[np.float64(0.15)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.729763899995305],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
136,0,136,[np.float64(0.09027777777777778)],[np.float64(0.1361111111111111)],[1],[0],[0],[1.2560553000002983],['Target'],136,0,136,0,221.9437212999983,,5,221.92331849999755,221.9437212999983,221.9437212999983,0.009904099999403115,223.17950700000074,[np.float64(0.09027777777777778)],[np.float64(0.1361111111111111)],[1],[0],[0],[1.2560553000002983],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
137,0,137,"[np.float64(0.2777777777777778), np.float64(0.35)]","[np.float64(-0.48055555555555557), np.float64(-0.4666666666666667)]","[1, 1]","[0, 0]","[0, 0]","[0.8996822000044631, 1.665392000002612]","[None, 'Target']",137,0,137,0,223.2102850999945,,10,223.19641289999709,223.2102850999945,223.2102850999945,0.01682289999735076,224.8619378999938,"[np.float64(0.2777777777777778), np.float64(0.35)]","[np.float64(-0.48055555555555557), np.float64(-0.4666666666666667)]","[1, 1]","[0, 0]","[0, 0]","[0.8996822000044631, 1.665392000002612]","[None, 'Target']",FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
138,0,138,[np.float64(0.45416666666666666)],[np.float64(-0.2833333333333333)],[1],[0],[0],[1.6114109999980428],['Target'],138,0,138,0,224.91477009999653,,10,224.88662130000012,224.91477009999653,224.91477009999653,0.024620900003355928,226.49832539999625,[np.float64(0.45416666666666666)],[np.float64(-0.2833333333333333)],[1],[0],[0],[1.6114109999980428],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
139,0,139,[np.float64(0.4125)],[np.float64(0.0375)],[1],[0],[0],[1.3987065999972401],['Target'],139,0,139,0,226.52654849999817,,5,226.51381629999378,226.52654849999817,226.52654849999817,0.015432899999723304,227.9127382999941,[np.float64(0.4125)],[np.float64(0.0375)],[1],[0],[0],[1.3987065999972401],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
140,0,140,[np.float64(0.44305555555555554)],[np.float64(0.14444444444444443)],[1],[0],[0],[1.3391046000033384],['Target'],140,0,140,0,227.9426772999941,,5,227.9227455999935,227.9426772999941,227.9426772999941,0.009925899998052046,229.26199029999407,[np.float64(0.44305555555555554)],[np.float64(0.14444444444444443)],[1],[0],[0],[1.3391046000033384],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
141,0,141,[np.float64(-0.3)],[np.float64(0.2152777777777778)],[1],[0],[0],[1.872833699999319],['Target'],141,0,141,0,229.377178799994,,5,229.27275910000026,229.377178799994,229.377178799994,0.010690700000850484,231.14576959999977,[np.float64(-0.3)],[np.float64(0.2152777777777778)],[1],[0],[0],[1.872833699999319],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
142,0,142,[np.float64(0.22083333333333333)],[np.float64(0.4666666666666667)],[1],[0],[0],[1.4228372999932617],['Target'],142,0,142,0,231.1757776999948,,5,231.15505499999563,231.1757776999948,231.1757776999948,0.009166199997707736,232.5780304,[np.float64(0.22083333333333333)],[np.float64(0.4666666666666667)],[1],[0],[0],[1.4228372999932617],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
143,0,143,[np.float64(-0.25277777777777777)],[np.float64(0.24861111111111112)],[1],[0],[0],[1.2967208999980357],['Target'],143,0,143,0,232.60928319999948,,10,232.5975524999958,232.60928319999948,232.60928319999948,0.01944060000096215,233.8944066999975,[np.float64(-0.25277777777777777)],[np.float64(0.24861111111111112)],[1],[0],[0],[1.2967208999980357],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
144,0,144,[np.float64(-0.03333333333333333)],[np.float64(0.4097222222222222)],[1],[0],[0],[1.415061899999273],['Target'],144,0,144,0,233.92540849999932,,10,233.91302789999463,233.92540849999932,233.92540849999932,0.0185228000045754,235.32822479999595,[np.float64(-0.03333333333333333)],[np.float64(0.4097222222222222)],[1],[0],[0],[1.415061899999273],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
145,0,145,[np.float64(-0.4)],[np.float64(0.18194444444444444)],[1],[0],[0],[1.763238999999885],['Target'],145,0,145,0,235.35886169999867,,10,235.34863579999364,235.35886169999867,235.35886169999867,0.020297200004279148,237.11207889999787,[np.float64(-0.4)],[np.float64(0.18194444444444444)],[1],[0],[0],[1.763238999999885],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
146,0,146,[np.float64(0.26666666666666666)],[np.float64(0.38472222222222224)],[1],[0],[0],[1.1862294999955338],['Target'],146,0,146,0,237.14208130000043,,5,237.12453509999614,237.14208130000043,237.14208130000043,0.012311400001635775,238.3109678999972,[np.float64(0.26666666666666666)],[np.float64(0.38472222222222224)],[1],[0],[0],[1.1862294999955338],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
147,0,147,[np.float64(-0.20694444444444443)],[np.float64(0.48333333333333334)],[1],[0],[0],[1.507679200003622],['Target'],147,0,147,0,238.34172179999587,,5,238.32011000000057,238.34172179999587,238.34172179999587,0.00906119999854127,239.82792399999744,[np.float64(-0.20694444444444443)],[np.float64(0.48333333333333334)],[1],[0],[0],[1.507679200003622],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
148,0,148,[np.float64(-0.45)],[np.float64(0.32916666666666666)],[1],[0],[0],[1.2328762000033748],['Target'],148,0,148,0,239.8598034999959,,10,239.8460494999963,239.8598034999959,239.8598034999959,0.01802480000333162,241.07908540000062,[np.float64(-0.45)],[np.float64(0.32916666666666666)],[1],[0],[0],[1.2328762000033748],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
149,0,149,[np.float64(0.19027777777777777)],[np.float64(-0.1486111111111111)],[1],[0],[0],[1.2756530999977258],['Target'],149,0,149,0,241.10874389999663,,5,241.08855709999625,241.10874389999663,241.10874389999663,0.009363600001961458,242.36443579999468,[np.float64(0.19027777777777777)],[np.float64(-0.1486111111111111)],[1],[0],[0],[1.2756530999977258],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
150,0,150,[np.float64(-0.45694444444444443)],[np.float64(-0.4083333333333333)],[1],[0],[0],[1.8841498000037973],['Target'],150,0,150,0,242.40915709999535,,10,242.38385559999733,242.40915709999535,242.40915709999535,0.01922760000161361,244.26834049999889,[np.float64(-0.45694444444444443)],[np.float64(-0.4083333333333333)],[1],[0],[0],[1.8841498000037973],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
151,0,151,[np.float64(0.04027777777777778)],[np.float64(-0.17777777777777778)],[1],[0],[0],[1.5229227999952855],['Target'],151,0,151,0,244.32588509999914,,10,244.30451549999998,244.32588509999914,244.32588509999914,0.03589340000326047,245.8276562999963,[np.float64(0.04027777777777778)],[np.float64(-0.17777777777777778)],[1],[0],[0],[1.5229227999952855],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
152,0,152,[np.float64(0.30694444444444446)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.2870581000024686],['Target'],152,0,152,0,245.85821099999885,,5,245.839882399996,245.85821099999885,245.85821099999885,0.012113300006603822,247.12711560000025,[np.float64(0.30694444444444446)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.2870581000024686],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
153,0,153,[np.float64(0.2569444444444444)],[np.float64(0.2638888888888889)],[1],[0],[0],[1.058119200002693],['Target'],153,0,153,0,247.15882899999997,,5,247.140776799999,247.15882899999997,247.15882899999997,0.013540100000682287,248.19914649999555,[np.float64(0.2569444444444444)],[np.float64(0.2638888888888889)],[1],[0],[0],[1.058119200002693],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
154,0,154,[np.float64(0.14027777777777778)],[np.float64(0.42916666666666664)],[1],[0],[0],[1.209532600005332],['Target'],154,0,154,0,248.24201059999905,,5,248.21703789999447,248.24201059999905,248.24201059999905,0.017733000000589527,249.42676469999424,[np.float64(0.14027777777777778)],[np.float64(0.42916666666666664)],[1],[0],[0],[1.209532600005332],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
155,0,155,"[np.float64(0.33055555555555555), np.float64(0.35555555555555557)]","[np.float64(0.05), np.float64(0.06388888888888888)]","[1, 1]","[0, 0]","[0, 0]","[1.339823800000886, 2.140028699999675]","[None, 'Target']",155,0,155,0,249.45771029999742,,5,249.43622129999858,249.45771029999742,249.45771029999742,0.009377599999425001,251.57639930000005,"[np.float64(0.33055555555555555), np.float64(0.35555555555555557)]","[np.float64(0.05), np.float64(0.06388888888888888)]","[1, 1]","[0, 0]","[0, 0]","[1.339823800000886, 2.140028699999675]","[None, 'Target']",FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
156,0,156,"[np.float64(0.09861111111111111), np.float64(0.11527777777777778)]","[np.float64(0.10555555555555556), np.float64(0.09861111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.3239131000009365, 2.158166200002597]","[None, 'Target']",156,0,156,0,251.6252386999986,,10,251.60195319999912,251.6252386999986,251.6252386999986,0.025459500000579283,253.76026799999818,"[np.float64(0.09861111111111111), np.float64(0.11527777777777778)]","[np.float64(0.10555555555555556), np.float64(0.09861111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.3239131000009365, 2.158166200002597]","[None, 'Target']",FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
157,0,157,[np.float64(-0.08194444444444444)],[np.float64(-0.23055555555555557)],[1],[0],[0],[1.5007601999968756],['Target'],157,0,157,0,253.79161419999582,,10,253.7783161999978,253.79161419999582,253.79161419999582,0.017929700006789062,255.27927009999985,[np.float64(-0.08194444444444444)],[np.float64(-0.23055555555555557)],[1],[0],[0],[1.5007601999968756],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
158,0,158,[np.float64(0.1)],[np.float64(-0.28055555555555556)],[1],[0],[0],[1.0193863999957102],['Target'],158,0,158,0,255.3077231999996,,5,255.29170529999828,255.3077231999996,255.3077231999996,0.012289700003748294,256.3112966999979,[np.float64(0.1)],[np.float64(-0.28055555555555556)],[1],[0],[0],[1.0193863999957102],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
159,0,159,[np.float64(-0.030555555555555555)],[np.float64(0.05277777777777778)],[1],[0],[0],[1.4343375000025844],['Target'],159,0,159,0,256.35794599999645,,10,256.34086569999636,256.35794599999645,256.35794599999645,0.029349099997489247,257.77535469999566,[np.float64(-0.030555555555555555)],[np.float64(0.05277777777777778)],[1],[0],[0],[1.4343375000025844],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
160,0,160,[np.float64(-0.36944444444444446)],[np.float64(0.0375)],[1],[0],[0],[1.7501670000056038],['Target'],160,0,160,0,257.8066480999987,,10,257.79575179999665,257.8066480999987,257.8066480999987,0.020288599997002166,259.54613779999636,[np.float64(-0.36944444444444446)],[np.float64(0.0375)],[1],[0],[0],[1.7501670000056038],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
161,0,161,[np.float64(0.15)],[np.float64(-0.36527777777777776)],[1],[0],[0],[1.6184711000023526],['Target'],161,0,161,0,259.5911055999968,,10,259.57388649999484,259.5911055999968,259.5911055999968,0.027570899997954257,261.19256199999654,[np.float64(0.15)],[np.float64(-0.36527777777777776)],[1],[0],[0],[1.6184711000023526],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
162,0,162,"[np.float64(0.4305555555555556), np.float64(0.4305555555555556)]","[np.float64(-0.44027777777777777), np.float64(-0.44722222222222224)]","[1, 1]","[0, 0]","[0, 0]","[1.3225401000017882, 2.1084912000005716]","[None, 'Target']",162,0,162,0,261.2231324999957,,5,261.20178839999426,261.2231324999957,261.2231324999957,0.009118699999817181,263.31045489999815,"[np.float64(0.4305555555555556), np.float64(0.4305555555555556)]","[np.float64(-0.44027777777777777), np.float64(-0.44722222222222224)]","[1, 1]","[0, 0]","[0, 0]","[1.3225401000017882, 2.1084912000005716]","[None, 'Target']",FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
163,0,163,[np.float64(0.48194444444444445)],[np.float64(-0.39305555555555555)],[1],[0],[0],[1.0382071000058204],['Target'],163,0,163,0,263.3747169999988,,10,263.3532787000004,263.3747169999988,263.3747169999988,0.04266020000068238,264.3916659999959,[np.float64(0.48194444444444445)],[np.float64(-0.39305555555555555)],[1],[0],[0],[1.0382071000058204],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
164,0,164,[np.float64(0.07777777777777778)],[np.float64(-0.4152777777777778)],[1],[0],[0],[1.169868699995277],['Target'],164,0,164,0,264.4405880999984,,10,264.4218340000007,264.4405880999984,264.4405880999984,0.029973600001540035,265.5919298999943,[np.float64(0.07777777777777778)],[np.float64(-0.4152777777777778)],[1],[0],[0],[1.169868699995277],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
165,0,165,[np.float64(0.09444444444444444)],[np.float64(0.1763888888888889)],[1],[0],[0],[1.5669287999990047],['Target'],165,0,165,0,265.62242879999394,,10,265.6091377999983,265.62242879999394,265.62242879999394,0.017106200000853278,267.17623209999874,[np.float64(0.09444444444444444)],[np.float64(0.1763888888888889)],[1],[0],[0],[1.5669287999990047],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
166,0,166,[np.float64(-0.12638888888888888)],[np.float64(0.2708333333333333)],[1],[0],[0],[1.2700018999967142],['Target'],166,0,166,0,267.2064720999988,,5,267.188450499998,267.2064720999988,267.2064720999988,0.01209240000025602,268.45862320000015,[np.float64(-0.12638888888888888)],[np.float64(0.2708333333333333)],[1],[0],[0],[1.2700018999967142],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
167,0,167,[np.float64(0.325)],[np.float64(0.20972222222222223)],[1],[0],[0],[1.2416290999972261],['Target'],167,0,167,0,268.48949439999706,,5,268.46773059999396,268.48949439999706,268.48949439999706,0.0090247999978601,269.70953179999924,[np.float64(0.325)],[np.float64(0.20972222222222223)],[1],[0],[0],[1.2416290999972261],['Target'],FOUR,001,2025-10-03_09h01.26.447,Visual Search Experiment,,2025.1.1,59.53794978701923,2025-10-03 09h01.55.857312 +0530,
